"verse_id","language","text"
"44022015","DEU","Denn du sollst für ihn allen Menschen gegenüber Zeuge sein von dem , was du gesehen und gehört hast ."
"44022015","ENG","‘ You will be a witness for him to tell everyone what you have seen and heard ."
"44022029","DEU","Alsbald nun standen die , welche ihn ( unter Geisselhieben ) verhören wollten , von ihm ab ; aber auch der Oberst fürchtete sich , da er erfahren hatte , dass er ein Römer sei , und weil er ihn hatte fesseln lassen ."
"44022029","ENG","At once the men who were going to question Paul drew back from him . The commander was frightened when he found out that Paul was a Roman citizen and that he had put him in chains ."
"44023001","DEU","Paulus nun blickte auf den Hohen Rat und sprach : Ihr Brüder , ich bin mit allem guten Gewissen im Dienste Gottes gewandelt bis auf diesen Tag ."
"44023001","ENG","Paul looked straight at the Council and said : » Fellow Israelites ! My conscience is perfectly clear about the way in which I have lived before God to this very day . «"
"44023014","DEU","Und sie gingen zu den Hohenpriestern und den Ältesten und sagten : Wir haben uns mit einem Fluch wider uns selbst feierlich verschworen , nichts zu geniessen , bis wir den Paulus getötet haben ."
"44023014","ENG","They went to the chief priests and elders and said : » We have united with a great oath that we will eat nothing until we have killed Paul ."
"44024003","DEU","nehmen wir es , hochangesehener Felix , mit aller Dankbarkeit an ."
"44024003","ENG","» We have seen peace under your rule . Excellent accomplishments have come to this nation due to your forethought . We acknowledge this with profound gratitude , most excellent Felix ."
"44024005","DEU","Da wir nämlich diesen Mann als eine Pest und als Anstifter von Unruhen für alle Juden auf dem Erdkreis und als Vorkämpfer der Sekte der Nazoräer erfunden haben ,"
"44024005","ENG","» We have found this man to be a troublemaker who stirs up sedition resists lawful authority among all the Jews throughout the world . He is a ringleader of the sect of the Nazarenes ."
"44024010","DEU","UND Paulus antwortete , als ihm der Statthalter winkte , er solle reden : Da ich weiss , dass du seit vielen Jahren über dieses Volk Richter bist , verteidige ich meine Sache guten Mutes ,"
"44024010","ENG","The governor motioned for Paul to speak . He said , » I know that you have been a judge for this nation for many years . For this reason I cheerfully make my defense ."
"44025024","DEU","Da sagte Festus : König Agrippa und ihr Männer alle , die ihr mit uns zugegen seid , hier seht ihr den , wegen dessen die ganze Menge der Juden mich in Jerusalem und auch hier bestürmte , indem sie riefen , er dürfe nicht länger leben ."
"44025024","ENG","Festus said , » King Agrippa and all men who are present with us , you see this man , about whom all the crowds of the Jews have dealt with me , both at Jerusalem , and also here , crying that he should not live any longer ."
"44025026","DEU","Doch weiss ich dem Herrn nichts Zuverlässiges über ihn zu schreiben . Daher habe ich ihn euch und vor allem dir , König Agrippa , vorführen lassen , damit ich nach geschehener Untersuchung weiss , was ich schreiben soll ."
"44025026","ENG","» I have no certain thing to write to my lord . I have brought him forth before you , and especially before you , O king Agrippa , that , after examination I might have something to write ."
"44026016","DEU","Doch steh auf und stelle dich auf deine Füsse ! Denn dazu bin ich dir erschienen , dich zu bestimmen zum Diener und Zeugen dessen , wie du mich gesehen hast , und dessen , wie ich dir ( künftig ) erscheinen werde ."
"44026016","ENG","» Stand up on your feet . I have appeared to you for this purpose , to make you a minister and a witness both of these things that you have seen , and of those things I will show to you ."
"44026032","DEU","Agrippa aber sagte zu Festus : Dieser Mensch hätte freigelassen werden können , wenn er nicht Berufung an den Kaiser eingelegt hätte ."
"44026032","ENG","Then Agrippa said to Festus , » This man might have been set free if he had not appealed to Caesar . «"
"44027021","DEU","Da trat Paulus , weil man lange ohne Nahrung geblieben war , mitten unter sie und sagte : Man hätte zwar , ihr Männer , auf mich hören und von Kreta nicht abfahren und sich diese Schädigung und den Verlust ersparen sollen ."
"44027021","ENG","After they spent a long time without eating Paul stood up and said : » Sirs , you should listen to me . You should not have put out to sea from Crete to sustain this damage and loss ."
"44028021","DEU","Darauf sagten sie zu ihm : Wir haben weder Briefe über dich aus Judäa empfangen , noch ist jemand von den Brüdern gekommen und hat über dich etwas Böses berichtet oder geredet ."
"44028021","ENG","They said to him : » We have not had letters from Judea about you , and none of the brothers have come to us to give an account or say any evil about you ."
"44028025","DEU","Indem sie aber untereinander uneins waren , brachen sie auf , nachdem Paulus ( noch ) den einen Ausspruch getan hatte : Trefflich hat der heilige Geist durch den Propheten Jesaja zu euren Vätern geredet ,"
"44028025","ENG","So they left , disagreeing among themselves , after Paul had said this one thing : » How well the Holy Spirit spoke through the prophet Isaiah to your ancestors ! «"
"44028027","DEU","Denn das Herz dieses Volkes ist verstockt , und ihre Ohren sind schwerhörig geworden , und ihre Augen haben sie geschlossen , damit sie nicht etwa mit den Augen sehen und mit den Ohren hören und mit dem Herzen verstehen und sich bekehren und ich sie heile . """
"44028027","ENG","‘ » These people have closed their mind and are hard of hearing . They have shut their eyes so that their eyes never see . Their ears never hear . Their minds never understand . They never turn to me for healing . ’"
"45003021","DEU","JETZT aber ist ohne Zutun des Gesetzes die Gerechtigkeit Gottes geoffenbart , die von dem Gesetz und den Propheten bezeugt wird ,"
"45003021","ENG","But now apart from the Law the righteousness of God has been revealed , being witnessed by the Law and the Prophets ."
"45004017","DEU","wie geschrieben steht : "" Zum Vater vieler Völker habe ich dich gemacht "" vor dem Gott , dem er glaubte , der die Toten lebendig macht und das , was nicht ist , ins Dasein ruft ;"
"45004017","ENG","It is written : » I have made you a father of many nations . « This was in the presence of God , the one in whom he believed . He gives life to the dead , and calls into being that which does not exist ."
"45004018","DEU","welcher gegen alle Hoffnung auf Hoffnung hin glaubte , damit er der Vater vieler Völker würde nach dem Ausspruch : "" So soll deine Nachkommenschaft sein . """
"45004018","ENG","In hope against hope Abraham believed that he might become a father of many nations , according to that which had been spoken : » So your descendants will be . «"
"45005005","DEU","die Hoffnung aber lässt nicht zuschanden werden , weil die Liebe Gottes ausgegossen ist in unsre Herzen durch den heiligen Geist , der uns gegeben worden ist ."
"45005005","ENG","Hope does not disappoint because the love of God has been shed abroad in our hearts . It comes through Holy Spirit , which is God’s gift to us ."
"45006005","DEU","Denn wenn wir mit der Ähnlichkeit seines Todes verwachsen sind , so werden wir es auch mit der seiner Auferstehung sein ,"
"45006005","ENG","If we have become united with him in the likeness of his death , we shall be in the likeness of his resurrection ."
"45007006","DEU","Jetzt aber sind wir von dem Gesetz frei geworden , da wir dem , worin wir festgehalten wurden , abgestorben sind , sodass wir ( nun ) dienen im neuen Wesen des Geistes und nicht im alten des Buchstabens ."
"45007006","ENG","We have been discharged released from the law . We have died to that by which we were held . So we serve in newness of the Spirit , and not in oldness of the letter ."
"45008002","DEU","Denn das Gesetz des Geistes des Lebens hat mich in Christus Jesus frei gemacht von dem Gesetz der Sünde und des Todes ."
"45008002","ENG","The law of the Spirit gives us life through with because of Christ Jesus . It has set me free from the law of sin and death ."
"45008033","DEU","Wer will die Auserwählten Gottes anklagen ? Gott ist es ( ja ) , der sie gerechtspricht ."
"45008033","ENG","Who will bring any charge against the ones God has chosen ? It is God who justifies makes righteous ."
"45009017","DEU","Denn die Schrift sagt zum Pharao : "" Eben dazu habe ich dich auftreten lassen , dass ich an dir meine Macht erweise und dass mein Name auf der ganzen Erde verkündigt werde . """
"45009017","ENG","The scripture says to Pharaoh : » For this reason I have raised you up , that I might through you , show my power and declare my name in all the earth . «"
"45009029","DEU","Und , wie Jesaja vorhergesagt hat : "" Wenn nicht der Herr Zebaoth uns Nachkommenschaft übriggelassen hätte , wir wären geworden wie Sodom und gleich geworden wie Gomorrha . """
"45009029","ENG","Just as Isaiah said earlier : » Unless Jehovah of Hosts had left a seed to us , we should have become like Sodom , and Gomorrah . «"
"45010005","DEU","Denn Mose schreibt , dass der Mensch , der die auf dem Gesetz beruhende Gerechtigkeit übt , durch sie leben wird ."
"45010005","ENG","Moses writes down the righteousness that is of the law . The man who has practiced those things shall live by them ."
"45010015","DEU","Wie sollen sie aber predigen , wenn sie nicht ausgesandt worden sind ? wie denn geschrieben steht : "" Wie lieblich sind die Füsse derer , die Gutes verkündigen ! """
"45010015","ENG","How will they preach unless they have been sent ? Just as it is written : » How beautiful on the mountains are the feet of those who bring good news , who proclaim peace and who bring good tidings of good things ! For they proclaim salvation and say to Zion : » Your God reigns as king ! « Hebrew : Elohiym ’ ’ malak ’ : God rules !"
"45010016","DEU","Nicht alle jedoch sind dem Evangelium gehorsam geworden . Denn Jesaja sagt : "" Herr , wer hat unsrer Predigt geglaubt ? """
"45010016","ENG","But they have not all obeyed the good news . For Isaiah says : » Jehovah , who has believed our message ? «"
"45010021","DEU","In bezug auf Israel dagegen sagt er : "" Den ganzen Tag habe ich ( in Liebe ) meine Hände ausgebreitet gegen ein ungehorsames und widerspenstiges Volk . """
"45010021","ENG","But to Israel he says : » All day long I have stretched out my hands to a people who are disobedient and self-willed obstinate . «"
"45011011","DEU","ICH sage nun : Sind sie etwa gestrauchelt , damit sie zu Fall kämen ? Das sei ferne ! Sondern infolge ihrer Verfehlung ist das Heil zu den Heiden gekommen , um sie zur Nacheiferung zu reizen ."
"45011011","ENG","I ask : Did they stumble and fall ? Certainly not ! But rather through their fall into sin salvation has come to the nations . This will provoke them to jealousy ."
"45011034","DEU",""" Denn wer hat den Sinn des Herrn erkannt , oder wer ist sein Ratgeber gewesen ?"
"45011034","ENG","For who has known the mind of Jehovah ? Or who has been his counselor ?"
"45015020","DEU","wobei ich aber meine Ehre darein setze , das Evangelium so zu predigen : nicht da , wo Christus ( schon ) genannt worden ist , damit ich nicht auf fremden Grund baue ,"
"45015020","ENG","I have strived to preach the good news , not where Christ was named , lest I should build upon another man’s foundation :"
"45015024","DEU","wenn ich nach Spanien reise ; denn ich hoffe , euch auf der Durchreise zu sehen und von euch dorthin das Geleite zu empfangen , wenn ich mich vorher an euch einigermassen gesättigt habe -"
"45015024","ENG","When I take my journey to Spain , I will come to you . I trust to see you in my journey , and to be escorted on my way by you , after I have been satisfied with your company ."
"45015028","DEU","Wenn ich nun dies ausgerichtet und ihnen diese Frucht ( als Gegengabe ) bestätigt habe , will ich bei euch durch nach Spanien reisen ."
"45015028","ENG","After I have performed this and have sealed to them this fruit , I will come to you in Spain ."
"45015031","DEU","damit ich gerettet werde vor den Ungehorsamen in Judäa und mein Dienst , der mich nach Jerusalem führt , den Heiligen wohlgefällig sei ,"
"45015031","ENG","That I may be delivered from those who do not believe in Judea ; and that my service which I have for Jerusalem may be accepted by the holy ones ."
"45016002","DEU","dass ihr sie aufnehmt im Herrn , wie es den Heiligen geziemt , und ihr beisteht in jedem Geschäft , worin sie euer bedarf ; denn auch sie ist vielen ein Beistand geworden und auch mir selbst ."
"45016002","ENG","Receive her in the Lord in a manner worthy of the holy ones . Assist her in whatever business she has need of from you . She has been a great help to many people including me ."
"45016019","DEU","Euer Gehorsam ist ja bei allen bekannt geworden ; darum freue ich mich euretwegen , ich wünsche aber , dass ihr weise seid in bezug auf das Gute , lauter dagegen in bezug auf das Böse ."
"45016019","ENG","Your obedience has come to our attention abroad . I am glad therefore on your behalf . Yet I would have you wise to that which is good and simple concerning evil ."
"46002008","DEU","die keiner der Herrscher dieser Welt erkannt hat - denn hätten sie sie erkannt , so hätten sie den Herrn der Herrlichkeit nicht gekreuzigt - ,"
"46002008","ENG","None of the rulers of this age knew understood for had they known it they would not have impaled the glorious Lord esteemed Master ."
"46002012","DEU","Wir aber haben nicht den Geist der Welt empfangen , sondern den Geist aus Gott , damit wir wissen , was uns von Gott geschenkt worden ist ."
"46002012","ENG","Now we have received , not the spirit of the world , but the Spirit that is from God . This is so we might know the things that are freely given to us from God ."
"46002016","DEU",""" Denn wer hat den Sinn des Herrn erkannt , dass er ihn unterwiese ? "" Wir aber haben den Sinn Christi ."
"46002016","ENG","» Who has understood the mind of Jehovah , or has instructed him , as his counselor ? « But we do have the mind purpose feelings thoughts understanding of Christ ."
"46003010","DEU","Nach der mir verliehenen Gnade Gottes habe ich als ein weiser Baumeister den Grund gelegt ; ein andrer aber baut darauf weiter . Doch jeder sehe zu , wie er darauf weiterbaut ."
"46003010","ENG","According to the grace of God that is given to me , as a wise master builder , I have laid the foundation , and another builds on it . But let every man take heed how he builds ."
"46004018","DEU","Es haben sich aber gewisse Leute aufgebläht , als käme ich nicht zu euch ."
"46004018","ENG","Now some have become proud arrogant , thinking that I would not come to you ."
"46009019","DEU","DENN wiewohl ich allen gegenüber frei bin , habe ich mich allen zum Knecht gemacht , damit ich die Mehrzahl ( von ihnen ) gewinne ."
"46009019","ENG","For , though I am free from all persons , yet I have made myself a servant to all , that I might gain more ."
"46010011","DEU","Dies aber widerfuhr jenen als Exempel ; geschrieben aber wurde es zur Warnung für uns , denen das Ende der Welt nahe bevorsteht ."
"46010011","ENG","These things happened for examples , and they are written for our instruction , upon whom the end of the ages has come ."
"46010013","DEU","Es hat euch noch keine Versuchung erfasst als nur menschliche ; Gott aber ist getreu , der euch nicht über euer Vermögen wird versucht werden lassen , sondern mit der Versuchung auch den Ausgang schaffen wird , sodass ihr sie ertragen könnt ."
"46010013","ENG","No temptation has overtaken you except what is common to man . God is faithful and he will not allow you to be tempted beyond your limits . He will make a way out , that you will be able to endure it ."
"46012018","DEU","Nun aber hat Gott den Gliedern eine Bestimmung gegeben , einem jeden von ihnen am Leibe , wie er gewollt hat ."
"46012018","ENG","Has God set the members of the body , every one of them , just as it pleased him ?"
"46012028","DEU","Und Gott hat erstens die einen in der Kirche zu Aposteln bestimmt , zweitens ( andre ) zu Propheten , drittens ( noch andre ) zu Lehrern , dann Wunderkräfte , dann Gnadengaben zu Heilungen , Hilfeleistungen , Leitungen , Arten von Zungenreden ."
"46012028","ENG","God has appointed some in the congregation : first apostles , second prophets , third teachers , after that miracles , then gifts of healings , helpers , abilities to direct , different tongues ."
"46013001","DEU","WENN ich in den Zungen der Menschen und der Engel rede , habe aber die Liebe nicht , so bin ich ein tönendes Erz oder eine klingende Schelle ."
"46013001","ENG","Though I speak with the tongues of men and of angels , and do not have love , I have become like loud sounding brass , or a clashing cymbal ."
"46014036","DEU","Oder ist von euch das Wort Gottes ausgegangen ? Oder ist es zu euch allein gelangt ?"
"46014036","ENG","Did the word of God originate with you ? Or are you the only people it has reached ?"
"46015015","DEU","wir werden aber auch als falsche Zeugen Gottes erfunden , weil wir wider Gott bezeugt haben , er habe Christus auferweckt , den er nicht auferweckt hat , wenn also Tote wirklich nicht auferweckt werden ."
"46015015","ENG","We are found to be false witnesses of God because we have testified that God raised Christ from the dead . If he did not raise him up from the dead then the dead are not raised up ."
"46015020","DEU","Nun aber ist Christus von den Toten auferweckt worden als Erstling der Entschlafenen ."
"46015020","ENG","Christ has risen from the dead , and has become the first fruits of those who slept in death ."
"46015032","DEU","Wenn ich ( nur ) nach Menschenweise in Ephesus mit wilden Tieren gekämpft habe , was hilft es mir ? Wenn Tote nicht auferweckt werden , so "" lasset uns essen und trinken , denn morgen sterben wir . """
"46015032","ENG","If I have fought with beasts at Ephesus , what advantage was it to me if the dead do not rise ? Let us eat and drink for tomorrow we die ."
"46015049","DEU","und wie wir das Bild des irdischen getragen haben , werden wir auch das Bild des himmlischen tragen ."
"46015049","ENG","And as we have borne the image of the earthy , we shall also bear the image of the heavenly ."
"46016015","DEU","Ich ermahne euch aber , ihr Brüder - ihr wisst vom Haus des Stephanas , dass es die Erstlingsfrucht von Achaja ist und dass sie sich dem Dienst an den Heiligen gewidmet haben - ,"
"46016015","ENG","I exhort you , brothers , you know the house of Stephanas , that it is the first fruits of Achaia , and that they have devoted themselves to the ministry of the holy ones ."
"47001010","DEU","der uns aus solchem Tod errettet hat und erretten wird , auf den wir die Hoffnung gesetzt haben , dass er ( uns ) auch ferner erretten werde ,"
"47001010","ENG","God delivered us out of so great a death , and will deliver us . We have set our hope on him . He will deliver us !"
"47002010","DEU","Wem ihr aber etwas vergebt , ( dem vergebe ) auch ich ; denn auch ich ( habe ) , was ich vergeben habe - wenn ich ( überhaupt ) etwas zu vergeben hatte - , um euretwillen ( vergeben ) im Angesicht Christi ,"
"47002010","ENG","Whoever you forgive , I also forgive . What I have forgiven , if I have forgiven anything , for your sakes I have forgiven it in the presence of Christ ,"
"47004002","DEU","sondern wir haben den heimlichen Dingen , deren man sich schämen muss , entsagt , indem wir nicht in Arglist wandeln noch das Wort Gottes verfälschen , vielmehr uns vor Gott jedem Gewissen der Menschen empfehlen dadurch , dass wir die Wahrheit offenbaren ."
"47004002","ENG","We have renounced the hidden things of shame . And we do not walk in craftiness and deceit . We do not adulterate the word of God . But by the manifestation of the truth we commend ourselves to every man's conscience in the sight of God ."
"47004004","DEU","in denen der Gott dieser Welt die Gedanken der Ungläubigen verblendet hat , damit sie nicht schauen könnten die Erleuchtung durch das Evangelium von der Herrlichkeit Christi , der das Ebenbild Gottes ist ."
"47004004","ENG","The god of this age world religious , social , political , and economic arrangement has blinded the minds of unbelievers that the light of the good news of the glory of Christ , who is the image of God , should not shine on them ."
"47005010","DEU","Denn wir alle müssen vor dem Richterstuhl Christi offenbar werden , damit jeder empfange , je nachdem er im Leibe gehandelt hat , es sei gut oder böse ."
"47005010","ENG","We must all appear before the judgment-seat of Christ ; that each one may receive the things done in the body , according to what he has done , whether it is good or bad ."
"47005016","DEU","Somit kennen wir von jetzt an niemand nach dem Fleisch ; wenn wir Christus nach dem Fleisch auch gekannt haben , kennen wir ihn doch jetzt nicht mehr ( so ) ."
"47005016","ENG","From now on we know no man according to the flesh : even though we have known Christ according to the flesh , yet now we know him so no longer ."
"47005017","DEU","Ist somit jemand in Christus , so ist er ein neues Geschöpf . Das Alte ist vergangen , siehe , es ist neu geworden ."
"47005017","ENG","If any man is in Christ , he is a new creature : the old things have passed away . Behold , they have become new ."
"47005019","DEU","Denn Gott versöhnte in Christus die Welt mit sich selbst , indem er ihnen ihre Übertretungen nicht anrechnete und in uns das Wort der Versöhnung legte ."
"47005019","ENG","God was reconciling the world to himself through Christ . He was not imputing their trespasses against them , for he had committed the word of reconciliation to us ."
"47006011","DEU","UNSER Mund hat sich euch gegenüber aufgetan , ihr Korinther , unser Herz hat sich weit erschlossen ."
"47006011","ENG","O Corinthians , we have spoken openly to you , our figurative heart is wide open enlarged ."
"47007003","DEU","Nicht um zu verurteilen , sage ich es ; denn ich habe vorhin gesagt , dass ihr in unsern Herzen seid zum Mitsterben und Mitleben ."
"47007003","ENG","I say it not to condemn you : for I have said before , that you are in our hearts to die together and live together ."
"47007014","DEU","Denn wenn ich ihm zu euren Gunsten etwas gerühmt habe , bin ich nicht zuschanden geworden , sondern wie wir alles in Wahrheit zu euch geredet haben , so ist auch unser Rühmen gegenüber Titus Wahrheit geworden ."
"47007014","ENG","If in anything I have boasted about him to you , I was not put to shame ; but as we spoke all things to you in truth , so our boasting also which I made before Titus was found to be truth ."
"47008018","DEU","Wir senden aber mit ihm den Bruder , dessen Lob wegen ( der Verkündigung ) des Evangeliums bei allen Gemeinden verbreitet ist ,"
"47008018","ENG","And we have sent together with him the brother , whose praise in the good news has spread through all the congregations ,"
"47009003","DEU","Ich sende aber die Brüder , damit unser Rühmen zu euren Gunsten in diesem Stück nicht zunichte wird , damit ihr , wie ich gesagt habe , gerüstet seid ;"
"47009003","ENG","But I have sent the brothers that our boasting about you may not be made void in this respect . Even as I said , you may be prepared :"
"47011021","DEU","Zur Schande ( für euch ) sage ich es , als ob wir schwach gewesen wären . Worauf es aber jemand wagt - ich rede in Torheit - , darauf wage ich es auch ."
"47011021","ENG","I speak concerning reproach , as though we had been weak . If any are bold , I speak foolishly for I am also bold ."
"47011025","DEU","dreimal bin ich mit Ruten geschlagen , einmal gesteinigt worden , dreimal habe ich Schiffbruch gelitten , einen Tag und eine Nacht habe ich auf dem tiefen Meer ( treibend ) zugebracht ;"
"47011025","ENG","Three times I was beaten with rods , once I was stoned , I suffered shipwreck three times , a night and a day I have spent in the deep ."
"47012011","DEU","ICH bin ein Tor geworden ; ihr habt mich ( dazu ) gezwungen . Ich sollte ja von Rechts wegen von euch empfohlen werden ; denn ich habe in nichts hinter den "" übergrossen Aposteln "" zurückgestanden , wenn ich auch nichts bin ."
"47012011","ENG","I have become a fool in boasting . You have compelled me : for I ought to have been commended about you : for in nothing am I inferior to the most prominent apostles , though I am nothing ."
"48002002","DEU","Ich zog aber hinauf infolge einer Offenbarung ; und ich setzte ihnen das Evangelium auseinander , das ich unter den Heiden predige , in gesonderter Besprechung jedoch denen , die in Geltung stehen , damit ich nicht etwa vergeblich liefe oder gelaufen wäre ."
"48002002","ENG","I went in response to a revelation . I demonstrated to them the way I spread the good news among the people of the nations . I did this privately before them for they have a reputation . I am concerned that by any means I should be running , or had run , in vain ."
"48002007","DEU","sondern im Gegenteil , als sie sahen , dass mir das Evangelium an die Unbeschnittenen anvertraut sei wie dem Petrus an die Beschnittenen -"
"48002007","ENG","On the contrary , they saw that I had been entrusted with the good news to people who are not circumcised . Just as Peter had been entrusted with the good news to the people who are circumcised ."
"48003015","DEU","IHR Brüder , ich rede nach menschlicher Weise . Niemand stösst doch auch nur eines Menschen Testament um , nachdem es in Kraft erklärt ist , oder verordnet ( etwas ) hinzu ."
"48003015","ENG","Brothers , I speak like a man speaks : Though it is only a man's covenant , yet when it has been confirmed , no one makes it void , or adds to it ."
"48003019","DEU","Was soll nun das Gesetz ? Der Übertretungen wegen wurde es , bis der Nachkomme käme , dem die Verheissung gegeben ist , hinzugefügt , indem es angeordnet wurde durch Engel mit Hilfe eines Mittlers ."
"48003019","ENG","What then is the law ? It was added to cause awareness of sin because of transgressions , till the seed should come to whom the promise has been made . It was ordained through angels by the hand of a mediator ."
"48003025","DEU","Nachdem aber der Glaube gekommen ist , sind wir nicht mehr unter einem Zuchtmeister ."
"48003025","ENG","Now that faith has come , we are no longer under a schoolmaster ."
"48004009","DEU","Jetzt jedoch , da ihr Gott erkannt habt , vielmehr aber von Gott erkannt worden seid , wie könnt ihr wieder zurückkehren zu den schwachen und armseligen Naturmächten , denen ihr wieder von neuem dienen wollt ?"
"48004009","ENG","Now that you have come to know God , or rather to be known by God , how is it that you turn back again to the weak and poor fundamental things ? Do you want to slave for them all over again ?"
"48004016","DEU","Bin ich somit euer Feind geworden dadurch , dass ich euch die Wahrheit ( des Evangeliums ) gesagt habe ?"
"48004016","ENG","So then have I become your enemy by telling you the truth ?"
"48005024","DEU","Die aber , welche Christus Jesus angehören , haben ihr Fleisch samt seinen Leidenschaften und Lüsten gekreuzigt ."
"48005024","ENG","Those who belong to Christ Jesus have impaled the flesh with its passions and lusts ."
"49001003","DEU","GEPRIESEN sei Gott , der Vater unsres Herrn Jesus Christus , der uns mit jedem geistlichen Segen in der Himmelswelt durch Christus gesegnet hat ."
"49001003","ENG","Blessed be the God and Father of our Lord Jesus Christ . He has blessed us with every spiritual blessing in the heavenly places through Christ ."
"49001013","DEU","Und in ihm habt auch ihr , nachdem ihr das Wort der Wahrheit gehört habt , das Evangelium eures Heils - in ihm habt auch ihr , nachdem ihr gläubig geworden seid , das Siegel ( der Gotteskindschaft ) empfangen durch den heiligen Geist , der ( in seiner ganzen Fülle ) verheissen ist ,"
"49001013","ENG","You have heard the word of the truth in Christ . It is the good news about your salvation . You also believed and were sealed with the promised Holy Spirit ."
"49001018","DEU","indem ihr Erleuchtung habt für die Augen eures Herzens , damit ihr wisst , welches die Hoffnung seiner Berufung ist , welches der Reichtum der Herrlichkeit seines Erbes inmitten der Heiligen"
"49001018","ENG","Have the eyes of your heart enlightened , that you may know the hope of his calling , the riches of his glorious inheritance in the holy ones ,"
"49002005","DEU","uns , die wir doch durch die Übertretungen tot waren , mit Christus lebendig gemacht - durch Gnade seid ihr gerettet -"
"49002005","ENG","even when we were dead in our trespasses , made us alive together with Christ . For by grace loving-kindness you have been saved ."
"49002008","DEU","Denn vermöge der Gnade seid ihr gerettet durch Glauben , und das nicht durch euch - Gottes Gabe ist es - ,"
"49002008","ENG","By grace Greek : charis , divine favor , loving-kindness you have been saved through faith . It is not from you . It is the gift from God !"
"49006022","DEU","den ich ebendeshalb zu euch sende ; damit ihr erfahrt , wie es um uns steht , und ( damit ) er eure Herzen tröstet ."
"49006022","ENG","I have sent him to you for this very purpose , that you may know our state , and that he may comfort your hearts ."
"50002026","DEU","da er Sehnsucht nach euch allen hatte und voll Unruhe war , weil ihr gehört hattet , dass er krank war ."
"50002026","ENG","He longed to see you and was worried because you had heard that he was sick ."
"50002028","DEU","Desto eiliger nun sende ich ihn , damit ihr , wenn ihr ihn seht , euch wieder freut und ich weniger Betrübnis habe ."
"50002028","ENG","I have sent him quickly , that , when you see him again , you may rejoice , and that I may be the less sorrowful ."
"50003017","DEU","Ahmet miteinander , ihr Brüder , mein Beispiel nach und habet acht auf die , welche so wandeln , wie ihr uns zum Vorbild habt !"
"50003017","ENG","Brothers , be imitators of me . Pay attention to those who live by the example we have given you ."
"50004010","DEU","ICH habe mich aber im Herrn sehr gefreut , dass ihr jetzt einmal wieder erstarkt seid , für mich zu sorgen ; worauf ihr auch ( sonst ) bedacht wart , aber ihr wart nicht in der Lage ( dazu ) ."
"50004010","ENG","I rejoice in the Lord greatly , that now at length you have revived your thought for me . You did indeed take thought , but you lacked opportunity ."
"50004018","DEU","Ich habe aber alles erhalten und habe Überfluss ; ich habe in Fülle , nachdem ich von Epaphroditus eure Sendung empfangen habe , einen lieblichen Duft , ein willkommenes , Gott wohlgefälliges Opfer ."
"50004018","ENG","I have all things , and prosper : I am filled , having received from Epaphroditus the things that came from you . It is an odor of a sweet smell , a sacrifice acceptable , well pleasing to God ."
"51001004","DEU","da wir von eurem Glauben an Christus Jesus und von der Liebe gehört haben , die ihr gegen alle Heiligen habt"
"51001004","ENG","We have heard about your faith in Christ Jesus , and of the love you have for all the holy ones ."
"51001025","DEU","deren Diener ich geworden bin nach der Veranstaltung Gottes , die mir im Blick auf euch übertragen worden ist , das Wort Gottes zur Ausführung zu bringen ,"
"51001025","ENG","God gave me this stewardship to perform for your good . He has made me a servant of the congregation . It is for the task of fully proclaiming the word of God ."
"51002006","DEU","Wie ihr nun Christus Jesus , den Herrn , empfangen habt , ( so ) wandelt in ihm ,"
"51002006","ENG","You have accepted Christ Jesus as Lord . Now walk live in union with him ."
"51002012","DEU","indem ihr mit ihm begraben worden seid in der Taufe ; und in ihm seid ihr auch mitauferweckt worden durch den Glauben an die Wirkungskraft Gottes , der ihn von den Toten auferweckt hat ."
"51002012","ENG","You have been buried with him in baptism . You were also raised with him through faith in the working of God , who raised him from the dead ."
"51002013","DEU","Auch euch , die ihr tot wart durch die Übertretungen und durch die Vorhaut eures Fleisches , euch hat er mit ihm lebendig gemacht , nachdem er uns alle Übertretungen vergeben hatte"
"51002013","ENG","You were dead through your trespasses and the uncircumcision of your flesh . He made you alive together with him , having forgiven us all our trespasses ."
"51002018","DEU","Lasset euch durch niemand um euren Kampfpreis bringen , der sich gefällt in ( unterwürfiger ) Demut und Verehrung der Engel , der sich auf Dinge einlässt , die er ( gar ) nicht gesehen hat , ohne Ursache aufgeblasen von dem Sinn seines Fleisches ,"
"51002018","ENG","Let no man rob you of your prize by a self-abasement and worshipping of the angels , dwelling in the things that he has seen , vainly puffed up by his fleshly mind ,"
"51003025","DEU","Denn wer Unrecht tut , wird ( die Vergeltung für das ) empfangen , was er Unrechtes getan hat , und es gibt kein Ansehen der Person ."
"51003025","ENG","For he who does wrong will receive the consequences of the wrong that he has done . There is no partiality ."
"51004008","DEU","den ich ebendeshalb zu euch sende , damit ihr meine Lage erfahret und er eure Herzen tröstet -"
"51004008","ENG","I have sent him to you for this very purpose , that you may know our situation , and that he may comfort your hearts ."
"51004011","DEU","und Jesus , genannt Justus , die aus der Beschneidung stammen . Diese allein ( aus der Beschneidung ) sind Mitarbeiter am Reiche Gottes ; und sie sind mir ein Trost geworden ."
"51004011","ENG","and Jesus that is called Justus , who are of the circumcision : these only are my fellow-workers for the kingdom of God , men that have been comfort encouragement consolation to me ."
