verse_id,english_text
23037018,"» -pron- be true , jehovah , that the assyrian king have lay waste all these people and -pron- land ."
23037021,"then isaiah son of amoz send a message to hezekiah : » this be what jehovah , the god of israel , say : ' because -pron- have pray to -pron- concern sennacherib king of assyria ,"
23037024,"» by -pron- messenger -pron- have heap insult on jehovah . -pron- say : with -pron- many chariot -pron- have ascend the height of the mountain , the utmost height of lebanon . -pron- cut down -pron- tall cedar , the choice of -pron- pine . -pron- reach -pron- remote height , the fine of -pron- forest ."
23037026,"» have -pron- not hear ? long ago -pron- ordain -pron- . in day of old -pron- plan -pron- ! and now -pron- have bring -pron- to pass , that -pron- have turn fortified city into pile of stone ."
23037029,"» for the reason that -pron- rage against -pron- and because -pron- insolence arrogance have reach -pron- ear , -pron- will put -pron- hook in -pron- nose and -pron- bit in -pron- mouth . -pron- will make -pron- return by the way -pron- come . «"
23038005,"to go back to hezekiah and say to -pron- : » -pron- jehovah , the god of -pron- ancestor david , have hear -pron- prayer and see -pron- tear . -pron- will add fifteen more year to -pron- life ."
23038008,» the sun make a shadow that go down the stairway of the upper palace of ahaz . ' -pron- be go to make the shadow go back ten step . ' « so the sun on the stairway go back up the ten step -pron- have go down .
23038017,"» yes , -pron- be for -pron- benefit that -pron- suffer such distress . in -pron- love -pron- keep -pron- from the pit of destruction . -pron- have put throw hurl all -pron- sin behind -pron- back ."
23039008,"» the word of jehovah -pron- have speak be good , « hezekiah reply . for -pron- think : » there will be peace and security in -pron- lifetime . «"
23040002,"» speak tenderly to jerusalem , and proclaim to -pron- that -pron- hard service have be complete . -pron- sin have be pay for and -pron- have receive double for all -pron- sin from jehovah 's hand . «"
23040005,» the glory of jehovah will be reveal and together all mankind will see -pron- . for the mouth of jehovah have speak ! «
23040013,"who have understand the mind of jehovah , or have instruct -pron- , as -pron- counselor ?"
23040021,have -pron- not know ? have -pron- not hear ? have -pron- not be tell to -pron- from the beginning ? have -pron- not understand since the earth be found ?
23041002,"» who have stir up one from the east , call -pron- in righteousness to -pron- service ? -pron- hand nation over to -pron- and subdue king before -pron- . -pron- turn -pron- to dust with -pron- sword , to windblown chaff with -pron- bow ."
23041005,the island have see -pron- and fear . the end of the earth tremble . -pron- approach and come forward .
23041008,"» however -pron- , o israel , -pron- servant , jacob , whom -pron- have choose , -pron- descendant of abraham , -pron- friend ,"
23041009,» ' -pron- take -pron- from the end of the earth . -pron- call -pron- from -pron- farth corner . -pron- say : ' -pron- be -pron- servant . -pron- have choose -pron- and have not reject -pron- .
23041025,"» -pron- have stir up one from the north , and -pron- come ! one from the rise sun call on -pron- name . -pron- tread on ruler as if -pron- be mortar , as if -pron- be a potter tread the clay ."
23042001,"here be -pron- servant , whom -pron- have strengthen . here be the one -pron- have choose , with whom -pron- be pleased . -pron- have fill -pron- with -pron- spirit , and -pron- will bring justice to every nation ."
23042009,» the thing -pron- predict have now come true . now -pron- will tell -pron- of new thing even before -pron- begin to happen . «
23042014,» -pron- keep silent for a long time . -pron- do not answer -pron- people . the time to act have come . -pron- cry out like a woman in labor .
23042020,"israel , -pron- have see so much , but what have -pron- mean to -pron- ? -pron- have ear to hear with , but what have -pron- really hear ?"
23043010,"» you are my witness , « declares jehovah ! » -pron- have choose -pron- as -pron- servant so that -pron- can know and believe in -pron- and understand that -pron- be the one who do this . no god be form before -pron- , and there will be none after -pron- ."
23043012,"» -pron- have reveal -pron- to -pron- . -pron- have save -pron- , and -pron- have announce -pron- to -pron- . there be no foreign god among -pron- . -pron- be -pron- witness that -pron- be god , declare jehovah ."
23043021,» -pron- have form these people for -pron- . -pron- will praise -pron- .
23043022,"» jacob , -pron- have not pray to -pron- . israel , -pron- have grow tired of -pron- ."
23044001,"» listen , o jacob , -pron- servant , listen israel , whom -pron- have choose ."
23044002,"» ' this be what jehovah say , the one who make -pron- , who form -pron- in the womb , and who will help -pron- : ' do not be afraid , o jacob , -pron- servant , jeshurun , whom -pron- have choose ."
23045001,"this be what jehovah say about cyrus , -pron- anoint one : » -pron- have hold -pron- by -pron- right hand so -pron- could conquer the nation ahead of -pron- ; that -pron- could strip king of -pron- power , and open door ahead of -pron- so that the gate would not be shut ."
23045004,"» for the sake of -pron- servant jacob , and israel -pron- choose one , -pron- have call -pron- by name . -pron- have give -pron- a title of honor , although -pron- do not know -pron- ."
23045013,"» -pron- have stir cyrus to action to fulfill -pron- purpose and put thing right . -pron- will straighten out every road that -pron- travel . -pron- will rebuild -pron- city , jerusalem , and set -pron- captive people free . no one have hire -pron- or bribe -pron- to do this . « jehovah of hosts have speak ."
23046003,"» listen to -pron- , o house of jacob , all -pron- who remain of the house of israel . -pron- have uphold -pron- since -pron- be conceive . -pron- have carry -pron- since -pron- birth ."
23046011,-pron- summon a bird of prey from the east . -pron- summon a man to fulfill -pron- purpose from a far off land . what -pron- have say -pron- will bring about . what -pron- have determine purpose -pron- will do .
23048010,» -pron- have be test -pron- for -pron- like silver . -pron- have put -pron- through the fire of trouble .
23048014,"» gather together , all of -pron- , and listen . what idol have reveal such thing ? jehovah love cyrus . -pron- will carry out jehovah 's plan against babylon . -pron- will use -pron- strength against the babylonians ."
23048015,» -pron- alone have speak . -pron- have call -pron- . -pron- will bring -pron- here and -pron- will succeed .
23048016,"» come here . listen to this ! from the beginning -pron- have speak nothing in private . from the time -pron- take place , -pron- be there . now the lord jehovah have send -pron- , and -pron- spirit ."
23048018,» if only -pron- have listen to -pron- commandment ! -pron- peace would be like a river that never run dry . -pron- righteousness would be like wave on the sea .
23049005,jehovah form -pron- in the womb to be -pron- servant . -pron- be to bring jacob back to -pron- and gather israel to -pron- . jehovah honor -pron- . -pron- god have become -pron- strength .
23050007,the lord jehovah help -pron- . that be why -pron- will not be ashamed . -pron- have set -pron- face like a flint firm and resolute . -pron- know that -pron- will not be put to shame .
23051016,"» -pron- have put -pron- word in -pron- mouth and cover -pron- with the shadow of -pron- hand protection of -pron- power , holy spirit . -pron- set the heaven in place and lay the foundation of the earth . yet -pron- say to zion : ' -pron- be -pron- people ! « '"
23051019,"these double calamity have come upon -pron- . who can comfort -pron- ? -pron- experience ruin and destruction , famine and sword . who can console -pron- ?"
23052009,"burst into song of joy together , -pron- ruin of jerusalem ! jehovah have comfort -pron- people . -pron- have redeem jerusalem ."
23053001,this be the peophesy about the messiah . who have believe -pron- message and to whom have the arm power of jehovah be reveal ?
23053005,but -pron- be pierce for -pron- transgression ! -pron- be crush for -pron- iniquity ! the punishment that bring -pron- peace be upon -pron- . there have be heal for -pron- because of -pron- wound .
23053006,-pron- be all like sheep . -pron- have go astray ! each of -pron- have turn to -pron- own way . jehovah have cause the iniquity sin of all of -pron- to be lay on -pron- .
23054009,"» to -pron- this be like the day of noah , when -pron- swear that the water of noah would never again cover the earth . so now -pron- have swear not to be angry with -pron- , never to rebuke -pron- again ."
23056006,"» foreigner have become ally with jehovah , to serve jehovah , to love the name of jehovah , and to worship -pron- . -pron- keep the sabbath without desecrate -pron- and hold fast to -pron- covenant ."
23057016,"for -pron- will not contend rebuke forever ! nor will -pron- always be angry ! the spirit would fail before -pron- , and those whom -pron- have make ."
23057018,"-pron- have see -pron- way , and will heal -pron- . -pron- will also lead -pron- , and restore comfort to -pron- and to -pron- mourner ."
23058014,» -pron- will take delight in jehovah ! -pron- will make -pron- ride on the height of the earth . -pron- will feed -pron- the heritage of jacob -pron- father . the mouth of jehovah have speak ! «
23060001,"» arise o woman and shine ! -pron- light have come , and the glory of jehovah beam on -pron- ."
23060015,"» -pron- have be abandon and hat . no one have pass through -pron- . but now -pron- will make -pron- a foundation of everlasting pride , a joy for all generation ."
23061001,"the spirit of the sovereign lord jehovah be upon -pron- , because jehovah have anoint -pron- to announce good news to the lowly and meek . -pron- have send -pron- to bind up the brokenhearted , to proclaim liberty to captive and freedom to prisoner ."
23062008,"jehovah have swear with -pron- right hand and with -pron- mighty arm of power : » -pron- will never again let -pron- enemy eat -pron- grain , nor will foreigner drink the new wine that -pron- produce ."
23062011,"jehovah have announce to the end of the earth : » tell -pron- people , zion , -pron- salvation be come . -pron- reward for -pron- and recompense be with -pron- . ' «"
23063004,» the day of vengeance be in -pron- heart . the year for -pron- reclaiming -pron- have come .
23063019,"-pron- have become like those whom -pron- never rule , like those who be not call by -pron- name ."
23064004,no one have ever hear and no one have pay attention . no one have perceive any god except -pron- . -pron- help those who wait for -pron- .
23064006,"all of -pron- have become unclean , and all -pron- righteous act be like permanently stain rag . all of -pron- wither like leaf , and -pron- sin carry -pron- away like the wind ."
23064010,-pron- holy city have become a wilderness . zion have become a desert . jerusalem be a wasteland .
23064011,-pron- holy and beautiful temple where -pron- ancestor praise -pron- have be burn to the ground . all that -pron- value have be ruin .
23066002,"» -pron- have make all these thing . that be why all these thing have come into being , « declare jehovah . » -pron- will pay attention to those who be humble and sorry for -pron- sin and who tremble at -pron- word ."
23066008,"» who have hear of such a thing ? who have see such thing ? can a country be bear in one day ? can a nation be bear in a moment ? when zion go into labor , -pron- also give birth to -pron- son ."
24001009,then jehovah stretch out -pron- hand and touch -pron- mouth . jehovah say to -pron- : » -pron- have put -pron- word in -pron- mouth .
24001018,"» today -pron- have make -pron- like a fortify city , an iron pillar , and a copper wall . -pron- will be able to stand up to the whole land . -pron- will be able to stand up to judah 's king , -pron- official , -pron- priest , and all the common people ."
24002014,"» be the people of israel slave ? be -pron- bear into slavery ? why , then , have -pron- become someone 's property ?"
24002016,"» men from noph memphis , capital city of egypt and tahpanhes have shave the crown of -pron- head , israel ."
24002021,» -pron- plant -pron- like a choice grapevine from the very good seed . now -pron- have turn against -pron- and have become a wild vine .
24002023,"» how can -pron- say , ' -pron- have not be dishonor and have not go after the baal god ? '' » look how -pron- have behave in the valley . acknowledge what -pron- have do . -pron- be like a young camel that swiftly run here and there ."
24002031,"» o -pron- people of this generation consider the word of jehovah ! have -pron- be a wilderness , a land of thick darkness , for israel ? why do -pron- people say that -pron- be free to wander around and no longer come to -pron- ?"
24003003,"» accordingly the rain have be withhold , and there have be no spring shower . yet , -pron- have the unashamed conspicuous impudent look of a prostitute , and -pron- refuse to be ashamed ."
24003005,» will -pron- hold a grudge forever ? will -pron- always be angry ? -pron- have say and do all the evil thing that -pron- could . «
24003022,"» return -pron- backslide child , and -pron- will forgive -pron- for be unfaithful . see , -pron- have come to -pron- because -pron- be jehovah -pron- god ."
24004007,» a lion have come out of -pron- lair . a destroyer of nation have set out . -pron- have leave -pron- place and be on -pron- way to destroy -pron- land . -pron- city will be ruin . no one will live in -pron- .
24004026,-pron- see that the fertile land have become a desert . -pron- city be tear down because of jehovah and -pron- burn anger .
24004028,"» the earth will mourn , and the sky will grow black . -pron- have speak , and -pron- have determine -pron- . -pron- will not change -pron- plan , and -pron- will not turn back ! «"
24005014,"jehovah , the god of host say : » because -pron- have speak this word and -pron- be make -pron- word fire in -pron- mouth . this people be wood and will be consume ."
24006010,"» to whom can -pron- speak and give warning that -pron- may hear ? -pron- ear be closed and -pron- can not listen . behold , the word of jehovah have become a reproach to -pron- . -pron- have no delight in -pron- ."
24006015,"» be -pron- ashamed because of the abomination -pron- have do ? -pron- be not even ashamed ! not at all ! -pron- do not even know how to blush . therefore -pron- will fall among those who fall . when -pron- punish -pron- , -pron- will be cast down , « say jehovah ."
24006019,"» hear , o earth : behold , -pron- be bring disaster on this people as the fruit of -pron- plan . this be because -pron- have not listen to -pron- word , and have reject -pron- law ."
24006027,» -pron- have make -pron- an assayer and a tester among -pron- people . -pron- will know and assay -pron- course of life . «
24007011,"» have this house , call by -pron- name , become a den of robber in -pron- sight ? behold , -pron- , even -pron- , have see -pron- , « declare jehovah ."
24007015,"» -pron- will cast -pron- out of -pron- sight , as -pron- have cast out all -pron- brother , all the offspring of ephraim ."
24007025,"» since the day -pron- father come out of the land of egypt until this day , -pron- have send -pron- all -pron- servant the prophet , daily rise early and send -pron- ."
24008012,"» be -pron- ashamed because of the abomination -pron- have do ? -pron- certainly be not ashamed ! and -pron- do not know how to blush . for that reason -pron- will fall among those who fall . at the time of -pron- punishment -pron- will be bring down , « say jehovah ."
24008013,"» ' -pron- will surely snatch -pron- away , « declare jehovah . » there will be no grape on the vine and no fig on the fig tree . the leaf will wither and what -pron- have give -pron- will pass away . ' «"
24009005,» everyone deceive -pron- neighbor and do not speak the truth . -pron- have teach -pron- tongue to speak lie . -pron- wear -pron- out commit sin .
24009012,"» who be the wise man that may understand this ? who be -pron- to whom the mouth of jehovah have speak ? let -pron- declare -pron- ? why be the land ruin , lay waste like a desert , so that no one pass through ? «"
24009013,jehovah say : » -pron- have forsake the law -pron- set before -pron- . -pron- have not obey -pron- voice nor walk accord to -pron- .
24009016,"' -pron- will scatter -pron- among the nation , whom neither -pron- nor -pron- father have know . -pron- will send the sword violence and warfare after -pron- until -pron- have annihilate -pron- . '"
24009019,"a voice of wail be hear from zion : » how -pron- be ruin ! -pron- be put to great shame for -pron- have leave the land , because -pron- have cast down -pron- dwelling . «"
24009021,death have come through -pron- window and enter -pron- palace . death have cut down the child in the street and the young man in the market place .
24009022,» ' this be what jehovah say : » dead body will fall like manure on the field . -pron- will be like grain that have be cut but not gather . « ' «
24010020,-pron- tent be destroy . all the rope be break . -pron- child have leave -pron- and have disappear . there be no one to set up -pron- tent again or put up -pron- tent curtain .
24010022,the report have arrive . listen ! an incredible uproar be come from the land of the north . -pron- army will destroy judah 's city and make -pron- home for jackal .
24011013,"» ' judah , -pron- have as many god as -pron- have city . -pron- have set up many altar in jerusalem to sacrifice to baal . -pron- have as many detestable altar as there be street in jerusalem . '"
24012011,"» -pron- make -pron- a wasteland . -pron- lie desolate before -pron- . the whole land have become a desert , and no one care ."
24012012,» across the entire desert highland people have come to plunder . jehovah have send war to destroy the entire land . no one can live in peace .
24012014,"jehovah say : » -pron- have something to say about israel 's neighbor who have ruin the land -pron- give to -pron- people israel . -pron- will take those wicked people away from -pron- country like an uprooted plant , and -pron- will rescue judah from -pron- ."
24012017,"» however if any nation will not obey -pron- will completely uproot -pron- and destroy -pron- . « -pron- , jehovah , have speak ."
24013007,"-pron- go back and dig the belt out of the hiding place , but the cloth have rot , and the linen belt be ruin . -pron- be good for nothing ."
24013015,"listen , give heed and do not be haughty arrogant . jehovah have speak ."
24013022,» if -pron- ask -pron- : ' why do these thing happen to -pron- ? '' -pron- be because -pron- have so many sin . -pron- clothe have be tear off and -pron- limb be bare .
24013027,"» -pron- have see -pron- commit adultery and scream with delight . -pron- have see -pron- act like a brazen prostitute on the hill and in the field . how hideous -pron- will be for -pron- , jerusalem ! will -pron- ever be clean ? «"
24014007,"do something , jehovah , for the sake of -pron- name , even though -pron- iniquity testify against -pron- . -pron- have be unfaithful like apostate and have sin against -pron- ."
24015013,» jehovah say to -pron- : ' -pron- will send enemy to carry away the wealth and treasure of -pron- people . this will punish -pron- for the sin -pron- have commit throughout the land .
24017004,-pron- will lose the inheritance that -pron- give -pron- . -pron- will make -pron- serve -pron- enemy in a land that -pron- have not hear of . -pron- will do this because -pron- have stir up the fire of -pron- anger . -pron- will burn for a very long time .
24018020,should good be repay with evil ? for -pron- have dig a pit for -pron- . remember how -pron- stand before -pron- to speak good on -pron- behalf . -pron- try to turn away -pron- wrath from -pron- .
24018022,let an outcry be hear from -pron- house when -pron- suddenly bring raider upon -pron- . for -pron- have dig a pit to capture -pron- and hide snare for -pron- foot .
24019004,» ‘ » this be because -pron- have forsake -pron- . -pron- have make this an alien place and have burn sacrifice in -pron- to other god . these be god that neither -pron- nor -pron- forefather nor the king of judah have ever know . -pron- have fill this place with the blood of the blameless innocent . « ' «
24019014,"then jeremiah come from topheth , where jehovah have send -pron- to prophesy . -pron- stand in the court of jehovah 's house and say to all the people :"
24020006,"» ' -pron- , pashhur , and all who live in -pron- house will go into captivity . -pron- will enter babylon , and there -pron- will die and be bury , -pron- and all -pron- friend to whom -pron- have falsely prophesy . ' «"
24020007,"o jehovah , -pron- have deceive -pron- . -pron- be deceive ! -pron- have overcome -pron- and prevail . -pron- have become a laughingstock all day long ; everyone mock -pron- ."
24021010,"» ‘ » for -pron- have set -pron- face against this city for harm and not for good , declare jehovah . -pron- will be surrender to the king of babylon and -pron- will burn -pron- with fire . «"
24021012,"» ' o house of david , jehovah say : » administer justice every morning . deliver the person who have be rob from the power of -pron- oppressor . that way -pron- may not have to offer -pron- wrath like fire and burn with none to extinguish -pron- , because of the evil of -pron- deed . « '"
24022003,"this be what jehovah say : » judge fairly , and do what be right . rescue those who have be rob from those who oppress -pron- . do not mistreat foreigner , orphan , or widow , and do not oppress -pron- . do not kill innocent people in this place ."
24023009,"-pron- heart be break within -pron- . all -pron- bone tremble ! -pron- have become like a drunken man , even like a man overcome with wine . this be because of jehovah and because of -pron- holy word ."
24023010,the land be full of adulterer ! the land mourn because of the curse . the pasture of the wilderness have dry up . -pron- course also be evil and -pron- might be not right .
24023011,"» the prophet and priest be godless . even in -pron- temple -pron- have find -pron- do evil , « declare jehovah ."
24023015,this be what jehovah of hosts say about the prophet : » -pron- will give -pron- wormwood to eat and poison to drink . the prophet of jerusalem have spread godlessness throughout the land . «
24023025,» -pron- have hear what the prophet have say who prophesy falsely in -pron- name . -pron- say : ' -pron- have a dream ! -pron- have a dream ! «
24023028,» the prophet who have have a dream should say -pron- be only a dream . the prophet who have hear -pron- message should proclaim that message faithfully . « » what good be chaff compare with wheat ? « say jehovah .
24023032,"» listen to what -pron- , jehovah , say ! -pron- be against the prophet who tell -pron- dream that be full of lie . -pron- tell these dream and lead -pron- people astray with -pron- lie and -pron- boasting . -pron- do not send -pron- or order -pron- to go . -pron- be of no help at all to the people . -pron- jehovah have speak ! «"
24023036,"» so -pron- must no longer use the word : ' jehovah 's infallable utterance , '' because if any of -pron- do , -pron- will make -pron- message a real utterance to -pron- . the people have pervert the word of -pron- god , the live god , the lord jehovah ."
24024005,"» jehovah the god of israel say : ' like these good fig , so -pron- will regard the captive of judah as good . -pron- have send -pron- out of this place into the land of the chaldeans ."
24025003,"» jehovah continue to speak -pron- word to -pron- for twenty - three year . this cover the time from when josiah , son of amon , be in -pron- thirteenth year as king of judah until today . -pron- have speak to -pron- again and again , but -pron- have not listen ."
24025004,"» jehovah have send all -pron- servant the prophet to -pron- . yet , -pron- have not listen or pay attention to -pron- . «"
24025005,"the prophet say : » turn from -pron- evil way and the evil -pron- have do , and live in the land that jehovah permanently give to -pron- and -pron- ancestor ."
24025007,"» ' -pron- have not listen to -pron- , '' declare jehovah . ' -pron- have make -pron- furious about the idol -pron- hand have shape . -pron- have bring harm upon yourself . '"
24025014,» ' many nation and great king will make slave of the people of babylon . -pron- will pay -pron- back for what -pron- have do . ' «
24025034,"» mourn , -pron- shepherd , and cry . roll in the dust , -pron- leader of the flock . the time have come for -pron- to be slaughter . the time have come for -pron- to be scatter , and -pron- will break like fine pottery ."
24025038,"» -pron- have leave -pron- lair like a lion . -pron- land have be ruin because of the heat of the oppressor , because of the fury of -pron- anger . «"
24026011,the priest and the prophet say to the leader and to the people : » this man deserve to be sentence to death because -pron- have speak against -pron- city . -pron- hear -pron- with -pron- own ear . «
24026016,"the judge and the other people tell the priest and prophet : » since jeremiah only tell -pron- what jehovah -pron- god have say , -pron- do not think -pron- deserve to die . «"
24027003,"» then send message to the king of edom , moab , ammon , tyre , and sidon , with messenger who have come to king zedekiah of judah in jerusalem ."
24027006,» now -pron- have hand all these country over to -pron- servant king nebuchadnezzar of babylon . -pron- have even make wild animal serve -pron- .
24027008,"» suppose nation or kingdom will not serve or surrender to king nebuchadnezzar of babylon . -pron- will punish those nation by war , famine , and plague , until -pron- have put an end to -pron- by nebuchadnezzar 's power , « say jehovah ."
24027013,"» why should -pron- and -pron- people die in war , famine , and plague ? jehovah have threaten the nation that do not serve the king of babylon ."
24028002,"that the lord jehovah , the god of israel , say : » -pron- have break the power of the king of babylon ."
24028004,"» ' -pron- will also bring back the king of judah , jehoiachin son of jehoiakim , along with all of the people of judah who go into exile in babylon . -pron- will break the power of the king of babylon . '' -pron- jehovah have speak ! ' «"
24028011,-pron- say in the presence of all the people : » jehovah say that this be how -pron- will break the yoke that king nebuchadnezzar have put on the neck of all the nation . -pron- will do this within two year . « then -pron- leave .
24028013,"» go and tell hananiah : ' jehovah have say , » -pron- may be able to break a wooden yoke , but -pron- will replace -pron- with an iron yoke . «"
24029003,"-pron- send the letter with shaphan 's son elasah and hilkiah 's son gemariah , whom king zedekiah of judah have send to king nebuchadnezzar in babylon . the letter say :"
24029023,"-pron- have do scandalous and disgraceful thing in israel . -pron- commit adultery with -pron- neighbor ' wife and speak lie in -pron- name . -pron- do not command -pron- to do this . » ' » -pron- know what -pron- have do . -pron- be a witness , « say jehovah . ' «"
24030014,"» all -pron- lover have forget -pron- , and -pron- do not want -pron- anymore . -pron- have punish -pron- as an enemy would . -pron- have correct -pron- as a cruel person would . -pron- be very wicked , and -pron- have many sin ."
24031003,"jehovah appear to -pron- from afar , say : » -pron- have love -pron- with an everlasting love . therefore -pron- have draw -pron- with loving - kindness ."
24031020,"» ephraim , o ephraim -pron- dear delightful son ! indeed , as often as -pron- have speak against -pron- , -pron- certainly still remember -pron- . -pron- heart yearn for -pron- . -pron- will surely have mercy on -pron- , « declare jehovah ."
24031029,"» when that time come people will no longer say : ' the father have eat sour grape , and -pron- child 's tooth be set on edge . '"
24031030,» each person will die for -pron- own sin . whoever eat sour grape will have -pron- own tooth set on edge . «
24032017,' ah lord jehovah ! -pron- have make the heaven and the earth by -pron- great power and by -pron- outstretched arm ! nothing be too difficult for -pron- .
24032024,"» the siege ramp have reach the city to take -pron- . the city be give into the hand of the chaldeans who fight against -pron- , because of the sword , the famine and the pestilence . -pron- bring all this disaster on -pron- ."
24032032,"the people of israel and judah have make -pron- furious because -pron- be evil . the people , -pron- king and official , -pron- priest and prophet , and the judeans and those who live in jerusalem"
24033004,» the house in this city and the palace of the king of judah have be tear down . -pron- be use against the dirt ramp and weapon of the babylonians . this be what jehovah the god of israel say about this :
24033008,» -pron- will cleanse -pron- from all the sin that -pron- have commit against -pron- . -pron- will forgive -pron- for all the sin that -pron- have commit against -pron- and for rebel against -pron- .
24033013,"» ' in mountain town , in the foothill , and in southern judah , in the territory of benjamin , in the village around jerusalem , and in the town of judah , shepherd will once again count -pron- sheep . '' -pron- jehovah have speak . «"
24033024,"» have -pron- not observe what this people have say . -pron- say , ' the two family jehovah choose , -pron- have reject ? '' thus -pron- despise -pron- people , no longer be -pron- as a nation in -pron- sight ."
24034005,"' -pron- will die peacefully . people will burn funeral fire for -pron- as -pron- do for -pron- ancestor , the king who live before -pron- . ' ' -pron- will say : » oh , master , as -pron- mourn for -pron- . -pron- have speak -pron- word , declare jehovah . « ' « ' «"
24034016,» now -pron- have change again and dishonor -pron- . -pron- bring back the male and female slave that -pron- have set free to live -pron- own life . -pron- have force -pron- to be -pron- male and female slave again . '
24034018,-pron- will hand over the people who have reject -pron- covenant . -pron- have not keep the term of the covenant -pron- make in -pron- presence when -pron- cut a calf in two and pass between -pron- piece .
24035014,"» jonadab , rechab 's son , order -pron- descendant not to drink wine . this order have be carry out . -pron- descendant have not drink any wine to this day , because -pron- have obey -pron- ancestor 's order . -pron- have speak to -pron- again and again , but -pron- have refuse to listen to -pron- ."
24035015,"» -pron- have send all -pron- servant the prophet to -pron- again and again . -pron- say : turn from -pron- evil way , do what be right , and do not follow other god in order to serve -pron- . then -pron- will live in the land that -pron- give -pron- and -pron- ancestor . however , -pron- refuse to listen to -pron- or obey -pron- ."
24035017,"» this be what jehovah of hosts , the god of israel , say : ' -pron- be go to bring on judah and on all those who live in jerusalem all the disaster that -pron- threaten . -pron- have speak to -pron- , but -pron- do not listen . -pron- call to -pron- , but -pron- do not answer . ' «"
24036007,"» maybe -pron- prayer will come into jehovah 's presence , and -pron- will turn from -pron- evil way . jehovah have threaten these people with -pron- terrifying anger and fury . «"
24036008,"baruch , son of neriah , do as the prophet jeremiah command -pron- . in jehovah 's temple -pron- read from the scroll everything that jehovah have say ."
24036011,"micaiah , who be the son of gemariah and the grandson of shaphan , hear baruch read from the scroll everything jehovah have say ."
24036027,"after the king burn up the scroll that baruch have write and that jeremiah have dictate , jehovah speak -pron- word to jeremiah :"
24036031,"' » ' » -pron- will punish -pron- , -pron- descendant , and -pron- attendant for -pron- wickedness . -pron- refuse to listen . so -pron- will bring on -pron- , on those who live in jerusalem , and on the people of judah all the disaster that -pron- have threaten . ' « ' «"
24036032,"jeremiah take another scroll and give -pron- to the scribe baruch , son of neriah . as jeremiah dictate , baruch write on -pron- everything that be on the scroll that king jehoiakim of judah have burn . -pron- add many similar message ."
24037004,jeremiah be still free to come and go among the people . the people of jerusalem have not put -pron- in prison yet .
24037007,"» this be what jehovah the god of israel say : ' say this to the king of judah , who send -pron- to get advice from -pron- : » pharaoh 's army have come out to help -pron- . but -pron- will go back to egypt , -pron- own land ."
24037018,"then jeremiah ask king zedekiah : » what crime have -pron- commit against -pron- , -pron- administrator , or these people ? why have -pron- put -pron- in prison ?"
24038007,"ebedmelech the ethiopian , a eunuch officer who work in the royal palace , hear that -pron- have put -pron- in the well . at that time the king be hold court at the benjamin gate ."
24038009,"» -pron- majesty , what these man have do be wrong . -pron- have put jeremiah in the well , where -pron- be sure to die of starvation , since there be no more food in the city . «"
24038022,"» in -pron- -pron- see all the woman leave in judah 's royal palace be lead out to the king of babylonia 's officer . listen to what -pron- be say as -pron- go . the king 's good friend mislead -pron- , -pron- overrule -pron- . and now that -pron- foot have sink in the mud , -pron- friend have leave -pron- . «"
24038027,"then all the official come and question -pron- . -pron- tell -pron- exactly what the king have tell -pron- to say . there be nothing else -pron- could do , because no one have overhear the conversation ."
24039014,"have -pron- bring from the palace courtyard . -pron- put -pron- under the care of gedaliah , the son of ahikam and grandson of shaphan , who be to see that -pron- get home safely . thus -pron- stay there among the people ."
24039018,"» ' -pron- will keep -pron- safe , and -pron- will not be put to death . -pron- will escape with -pron- life because -pron- have put -pron- trust in -pron- . -pron- jehovah have speak ! ' «"
24040014,"-pron- ask -pron- : » do -pron- know that king baalis of the ammonites have send ishmael , nethaniah 's son , to kill -pron- ? « however , gedaliah , son of ahikam , do not believe -pron- ."
24041010,then ishmael take captive the rest of the people who be at mizpah . -pron- capture the king 's daughter and all the other people who have be leave at mizpah . -pron- be the people whom nebuzaradan the captain of the guard have put under the control of gedaliah son of ahikam . ishmael son of nethaniah take -pron- captive and leave for ammon .
24042002,"-pron- say to -pron- : » please do what -pron- ask -pron- ! pray to jehovah -pron- god for -pron- . pray for all of -pron- who have survive . once there be many of -pron- . now there be only a few of -pron- leave , as -pron- can see ."
24042012,"for the reason that -pron- be merciful , -pron- will make -pron- have mercy on -pron- and let -pron- go back home . -pron- jehovah have speak ."
24042019,» then -pron- continue : jehovah have tell -pron- people who be leave in judah not to go to egypt . and so -pron- warn -pron- now .
24042021,"» now -pron- have tell -pron- , but -pron- be disobey everything that jehovah -pron- god send -pron- to tell -pron- ."
24043001,"as soon as jeremiah , whom jehovah -pron- god have send , have finish tell all the people all the word of jehovah -pron- god , that is , all these word ,"
24043005,"but johanan the son of kareah and all the commander of the force take the entire remnant of judah who have return from all the nation to which -pron- have be drive away , in order to reside in the land of judah ."
24043006,"-pron- take man , woman , child , and the king 's daughter . -pron- take every person whom nebuzaradan , the captain of the guard , have leave with gedaliah , son of ahikam and grandson of shaphan , include the prophet jeremiah and baruch , son of neriah ."
24044003,» ' this be because -pron- people have do evil and have make -pron- angry . -pron- offer sacrifice to other god and serve god that neither -pron- nor -pron- nor -pron- ancestor ever worship .
24044008,"» ' why do -pron- make -pron- angry by worship idol and by sacrifice to other god here in egypt , where -pron- have come to live ? be -pron- do this just to destroy yourself , so that every nation on earth will make fun of -pron- and use -pron- name as a curse ?"
